,count,date,state,year
140,4,2012_02_21,Michigan,2012
141,1,2012_02_25,Michigan,2012
142,2,2012_02_29,Michigan,2012
143,10,2012_11_01,Michigan,2012
144,8,2012_11_02,Michigan,2012
145,4,2012_11_03,Michigan,2012
146,2,2012_11_04,Michigan,2012
147,3,2012_11_05,Michigan,2012
148,9,2012_11_06,Michigan,2012
149,9,2012_11_07,Michigan,2012
150,10,2012_11_08,Michigan,2012
151,5,2012_11_09,Michigan,2012
152,1,2012_11_11,Michigan,2012
153,2,2012_11_12,Michigan,2012
154,3,2012_11_13,Michigan,2012
155,4,2012_11_14,Michigan,2012
156,4,2012_11_15,Michigan,2012
157,3,2012_11_16,Michigan,2012
158,3,2012_11_17,Michigan,2012
159,1,2012_11_19,Michigan,2012
160,5,2012_11_21,Michigan,2012
161,2,2012_11_23,Michigan,2012
162,1,2012_11_24,Michigan,2012
163,1,2012_11_25,Michigan,2012
164,3,2012_11_26,Michigan,2012
165,2,2012_11_27,Michigan,2012
166,3,2012_11_28,Michigan,2012
167,3,2012_11_29,Michigan,2012
168,6,2012_11_30,Michigan,2012
169,8,2012_10_01,Michigan,2012
170,11,2012_10_02,Michigan,2012
171,11,2012_10_03,Michigan,2012
172,11,2012_10_04,Michigan,2012
173,2,2012_10_05,Michigan,2012
174,6,2012_10_06,Michigan,2012
175,1,2012_10_07,Michigan,2012
176,12,2012_10_08,Michigan,2012
177,12,2012_10_09,Michigan,2012
178,7,2012_10_10,Michigan,2012
179,1,2012_10_12,Michigan,2012
180,9,2012_10_18,Michigan,2012
181,11,2012_10_19,Michigan,2012
182,3,2012_10_20,Michigan,2012
183,2,2012_10_21,Michigan,2012
184,5,2012_10_22,Michigan,2012
185,9,2012_10_23,Michigan,2012
186,7,2012_10_24,Michigan,2012
187,10,2012_10_25,Michigan,2012
188,2,2012_10_26,Michigan,2012
189,1,2012_10_27,Michigan,2012
190,5,2012_10_28,Michigan,2012
191,9,2012_10_29,Michigan,2012
192,7,2012_10_30,Michigan,2012
193,2,2012_10_31,Michigan,2012
194,1,2012_07_04,Michigan,2012
195,2,2012_09_03,Michigan,2012
196,3,2012_09_05,Michigan,2012
197,3,2012_09_06,Michigan,2012
198,4,2012_09_08,Michigan,2012
199,1,2012_09_09,Michigan,2012
200,3,2012_09_10,Michigan,2012
201,5,2012_09_11,Michigan,2012
202,2,2012_09_12,Michigan,2012
203,5,2012_09_13,Michigan,2012
204,4,2012_09_21,Michigan,2012
205,1,2012_09_22,Michigan,2012
206,1,2012_09_23,Michigan,2012
207,12,2012_09_24,Michigan,2012
208,6,2012_09_25,Michigan,2012
209,5,2012_09_26,Michigan,2012
210,12,2012_09_27,Michigan,2012
211,4,2012_09_28,Michigan,2012
212,2,2012_09_29,Michigan,2012
213,4,2012_09_30,Michigan,2012
214,1,2012_08_01,Michigan,2012
215,1,2012_08_06,Michigan,2012
216,1,2012_08_09,Michigan,2012
217,2,2012_08_14,Michigan,2012
218,1,2012_08_16,Michigan,2012
219,1,2012_08_18,Michigan,2012
220,1,2012_08_19,Michigan,2012
221,1,2012_08_20,Michigan,2012
222,1,2012_08_24,Michigan,2012
223,1,2012_08_26,Michigan,2012
224,2,2012_08_27,Michigan,2012
225,2,2012_08_28,Michigan,2012
226,1,2012_08_29,Michigan,2012
227,2,2012_08_30,Michigan,2012
228,1,2012_08_31,Michigan,2012
229,2,2012_01_02,Michigan,2012
230,2,2012_01_03,Michigan,2012
231,3,2012_01_04,Michigan,2012
232,4,2012_01_05,Michigan,2012
233,1,2012_01_06,Michigan,2012
234,2,2012_01_09,Michigan,2012
235,1,2012_01_12,Michigan,2012
236,1,2012_01_15,Michigan,2012
237,1,2012_01_16,Michigan,2012
238,1,2012_01_17,Michigan,2012
239,4,2012_01_18,Michigan,2012
240,1,2012_01_25,Michigan,2012
241,3,2012_01_26,Michigan,2012
242,1,2012_01_28,Michigan,2012
243,1,2012_01_30,Michigan,2012
244,1,2012_01_31,Michigan,2012
245,1,2012_06_08,Michigan,2012
246,2,2012_12_01,Michigan,2012
247,1,2012_12_02,Michigan,2012
248,9,2012_12_03,Michigan,2012
249,4,2012_12_04,Michigan,2012
250,5,2012_12_05,Michigan,2012
251,7,2012_12_06,Michigan,2012
252,4,2012_12_07,Michigan,2012
253,2,2012_12_08,Michigan,2012
254,1,2012_12_09,Michigan,2012
255,2,2012_12_10,Michigan,2012
256,1,2012_12_11,Michigan,2012
257,2,2012_12_12,Michigan,2012
258,9,2012_12_13,Michigan,2012
259,2,2012_12_14,Michigan,2012
