,count,date,state,year
586,15,2012_02_03,Florida,2012
587,5,2012_02_04,Florida,2012
588,9,2012_02_06,Florida,2012
589,8,2012_02_07,Florida,2012
590,12,2012_02_08,Florida,2012
591,13,2012_02_09,Florida,2012
592,3,2012_02_10,Florida,2012
593,2,2012_02_11,Florida,2012
594,11,2012_02_12,Florida,2012
595,4,2012_02_13,Florida,2012
596,7,2012_02_14,Florida,2012
597,9,2012_02_15,Florida,2012
598,14,2012_02_16,Florida,2012
599,5,2012_02_17,Florida,2012
600,3,2012_02_18,Florida,2012
601,1,2012_02_19,Florida,2012
602,6,2012_02_20,Florida,2012
603,11,2012_02_21,Florida,2012
604,2,2012_02_22,Florida,2012
605,17,2012_02_23,Florida,2012
606,14,2012_02_24,Florida,2012
607,5,2012_02_25,Florida,2012
608,1,2012_02_26,Florida,2012
609,12,2012_02_27,Florida,2012
610,13,2012_02_28,Florida,2012
611,9,2012_02_29,Florida,2012
612,44,2012_11_01,Florida,2012
613,28,2012_11_02,Florida,2012
614,23,2012_11_03,Florida,2012
615,4,2012_11_04,Florida,2012
616,37,2012_11_05,Florida,2012
617,29,2012_11_06,Florida,2012
618,18,2012_11_07,Florida,2012
619,25,2012_11_08,Florida,2012
620,47,2012_11_09,Florida,2012
621,6,2012_11_10,Florida,2012
622,5,2012_11_11,Florida,2012
623,31,2012_11_12,Florida,2012
624,36,2012_11_13,Florida,2012
625,33,2012_11_14,Florida,2012
626,28,2012_11_15,Florida,2012
627,20,2012_11_16,Florida,2012
628,6,2012_11_17,Florida,2012
629,15,2012_11_18,Florida,2012
630,24,2012_11_19,Florida,2012
631,16,2012_11_20,Florida,2012
632,32,2012_11_21,Florida,2012
633,14,2012_11_22,Florida,2012
634,12,2012_11_23,Florida,2012
635,19,2012_11_24,Florida,2012
636,27,2012_11_25,Florida,2012
637,36,2012_11_26,Florida,2012
638,30,2012_11_27,Florida,2012
639,30,2012_11_28,Florida,2012
640,46,2012_11_29,Florida,2012
641,19,2012_11_30,Florida,2012
642,62,2012_10_01,Florida,2012
643,66,2012_10_02,Florida,2012
644,46,2012_10_03,Florida,2012
645,32,2012_10_04,Florida,2012
646,37,2012_10_05,Florida,2012
647,13,2012_10_06,Florida,2012
648,9,2012_10_07,Florida,2012
649,24,2012_10_08,Florida,2012
650,65,2012_10_09,Florida,2012
651,46,2012_10_10,Florida,2012
652,2,2012_10_12,Florida,2012
653,53,2012_10_18,Florida,2012
654,73,2012_10_19,Florida,2012
655,17,2012_10_20,Florida,2012
656,26,2012_10_21,Florida,2012
657,43,2012_10_22,Florida,2012
658,54,2012_10_23,Florida,2012
659,51,2012_10_24,Florida,2012
660,37,2012_10_25,Florida,2012
661,25,2012_10_26,Florida,2012
662,24,2012_10_27,Florida,2012
663,38,2012_10_28,Florida,2012
664,52,2012_10_29,Florida,2012
665,57,2012_10_30,Florida,2012
666,6,2012_10_31,Florida,2012
667,3,2012_07_01,Florida,2012
668,3,2012_07_02,Florida,2012
669,2,2012_07_03,Florida,2012
670,1,2012_07_05,Florida,2012
671,5,2012_07_06,Florida,2012
672,2,2012_07_07,Florida,2012
673,5,2012_07_08,Florida,2012
674,3,2012_07_09,Florida,2012
675,6,2012_07_10,Florida,2012
676,5,2012_07_11,Florida,2012
677,3,2012_07_12,Florida,2012
678,1,2012_07_13,Florida,2012
679,3,2012_07_14,Florida,2012
680,1,2012_07_15,Florida,2012
681,4,2012_07_16,Florida,2012
682,5,2012_07_17,Florida,2012
683,3,2012_07_18,Florida,2012
684,2,2012_07_20,Florida,2012
685,1,2012_07_21,Florida,2012
686,5,2012_07_22,Florida,2012
687,1,2012_07_23,Florida,2012
688,15,2012_07_24,Florida,2012
689,6,2012_07_25,Florida,2012
690,2,2012_07_26,Florida,2012
691,2,2012_07_27,Florida,2012
692,5,2012_07_28,Florida,2012
693,1,2012_07_29,Florida,2012
694,7,2012_07_30,Florida,2012
695,1,2012_07_31,Florida,2012
696,8,2012_09_01,Florida,2012
697,4,2012_09_02,Florida,2012
698,11,2012_09_03,Florida,2012
699,18,2012_09_04,Florida,2012
700,15,2012_09_05,Florida,2012
701,13,2012_09_06,Florida,2012
702,1,2012_09_07,Florida,2012
703,5,2012_09_08,Florida,2012
704,1,2012_09_09,Florida,2012
705,29,2012_09_10,Florida,2012
706,43,2012_09_11,Florida,2012
707,31,2012_09_12,Florida,2012
708,12,2012_09_13,Florida,2012
709,8,2012_09_14,Florida,2012
710,29,2012_09_21,Florida,2012
711,12,2012_09_22,Florida,2012
712,31,2012_09_23,Florida,2012
713,40,2012_09_24,Florida,2012
714,36,2012_09_25,Florida,2012
715,42,2012_09_26,Florida,2012
716,43,2012_09_27,Florida,2012
717,19,2012_09_28,Florida,2012
718,28,2012_09_29,Florida,2012
719,27,2012_09_30,Florida,2012
720,3,2012_08_01,Florida,2012
721,2,2012_08_02,Florida,2012
722,5,2012_08_03,Florida,2012
723,4,2012_08_04,Florida,2012
724,2,2012_08_05,Florida,2012
725,10,2012_08_06,Florida,2012
726,2,2012_08_07,Florida,2012
727,3,2012_08_08,Florida,2012
728,5,2012_08_09,Florida,2012
729,8,2012_08_10,Florida,2012
730,2,2012_08_11,Florida,2012
731,1,2012_08_12,Florida,2012
732,7,2012_08_13,Florida,2012
733,18,2012_08_14,Florida,2012
734,1,2012_08_15,Florida,2012
735,12,2012_08_16,Florida,2012
